pred_Bio,pred_Bird,pred_SongB,pred_DGS,pred_Anth,pred_Bug,pred_Grous,pred_Airc,pred_Sil,Length,Anth,Bio,Geo,Sil,Auto,Airc,Bird,Bug,Wind,Rain,SongB,DGS,Grous,SeaB,ShorB,Mosq,Fly,start_date_time,end_date_time,set
14.869118,13.361161,9.830383,-3.3903215,1.2602658,-2.5815158,-4.2158184,0.32276952,-18.948875,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20T03:59:26.000000,2019-05-20T03:59:36.000000,valid
9.963153,8.854368,3.6069322,-2.7515433,1.165679,-2.5415087,-3.6286192,-0.7476729,-13.404142,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20T03:59:36.000000,2019-05-20T03:59:46.000000,valid
10.460164,8.969292,2.0630784,-2.6806588,0.55965865,-2.5609457,-4.0749683,-0.795966,-13.824871,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20T03:59:46.000000,2019-05-20T03:59:56.000000,valid
8.4790745,8.559509,-1.4611466,0.24135941,-1.3854836,-2.891292,3.6192791,-1.7833962,-10.77453,6.066313,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20T02:51:53.000000,2019-05-20T02:51:59.066313,valid
17.756573,16.979273,-4.399872,-2.7169392,-0.62851244,-3.8866296,9.089014,-1.1839331,-23.66025,5.685563,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2019-05-20T03:12:33.000000,2019-05-20T03:12:38.685563,valid
14.095775,14.596686,-3.9989967,-3.4872644,0.33877084,-4.7354965,7.875391,-0.25341135,-19.28452,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019-05-20T03:12:50.000000,2019-05-20T03:13:00.000000,valid
10.485589,11.318181,-3.3008523,-3.5864437,-1.182625,-4.575366,6.1620817,-1.8557625,-14.306765,6.117063,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019-05-20T03:13:40.000000,2019-05-20T03:13:46.117063,valid
-0.024281263,0.0074855834,-2.6752424,-3.3573885,-1.1378592,-3.006425,-4.0882673,-1.6595448,-0.8195505,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019-05-20T03:20:23.000000,2019-05-20T03:20:33.000000,valid
4.738151,4.219058,-0.53995866,-3.680662,-0.51531196,-2.7006564,-4.22136,-1.3460989,-6.2894664,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20T03:43:28.000000,2019-05-20T03:43:38.000000,valid
11.456565,9.703454,2.553403,-3.1791346,-2.7011251,-2.7809649,-4.3278217,-3.6137497,-14.047855,6.142979,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20T03:43:38.000000,2019-05-20T03:43:44.142979,valid
19.0219,17.038635,4.728994,-2.814427,-2.727818,-2.8763018,7.0329695,-3.3222039,-24.490992,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20T03:43:50.000000,2019-05-20T03:44:00.000000,valid
12.83667,10.949575,2.5056434,-3.397293,-1.6443015,-2.4981844,-1.1242263,-2.4869967,-16.533377,7.1075,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2019-05-20T03:44:00.000000,2019-05-20T03:44:07.107500,valid
7.440624,6.234878,0.6888586,-3.2364001,-1.5372347,-2.439319,-3.6823928,-2.398529,-9.436105,3.096604,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20T03:42:26.000000,2019-05-20T03:42:29.096604,valid
1.008517,0.8522188,-2.715448,-2.7614179,-2.0873682,-2.9807527,-3.769197,-2.6322699,-1.6802068,5.000271,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20T02:46:12.000000,2019-05-20T02:46:17.000271,valid
14.130564,14.101218,-3.1976643,3.9668925,0.17541799,-3.090278,5.6251297,-0.09049642,-17.539904,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019-05-20T02:47:37.000000,2019-05-20T02:47:47.000000,valid
-2.5506184,-2.6670072,-4.5308957,-5.6746783,-2.5544684,-4.2514486,-6.26182,-3.0975573,1.1232756,3.020458,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20T02:57:12.000000,2019-05-20T02:57:15.020458,valid
-3.352031,-3.38259,-5.0255456,-6.208204,-4.063042,-5.172965,-7.1091413,-4.52207,2.4397,8.959854,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20T03:04:29.000000,2019-05-20T03:04:37.959854,valid
-2.7288117,-2.8482587,-4.6805277,-5.9244084,-2.6583319,-4.739605,-6.628559,-3.0465689,1.5346578,5.152542,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20T03:19:44.000000,2019-05-20T03:19:49.152542,valid
-2.7688632,-2.9338744,-4.465978,-5.879908,-3.6551876,-4.7738876,-6.732648,-3.9627886,2.184695,10.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20T03:35:07.000000,2019-05-20T03:35:17.000000,valid
0.44911402,0.4580108,-2.3640175,-3.5779774,-2.0760772,-3.1864755,-4.244629,-2.697474,-1.0814068,3.071229,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20T03:25:32.000000,2019-05-20T03:25:35.071229,valid
5.573109,5.2282543,0.82168126,-3.4695082,-2.5117757,-2.8966424,-3.5229104,-3.2918038,-6.6753907,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:28:35.000000,2019-07-27T18:28:45.000000,train
3.572906,3.7054572,0.097243726,-2.706572,3.240306,-2.8697221,-3.2072563,1.8741152,-7.591173,10.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:28:45.000000,2019-07-27T18:28:55.000000,train
3.8942568,3.6633422,-0.42175573,-3.3784964,0.5686314,-2.4268234,-3.4063265,-0.22753114,-5.769185,10.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:28:55.000000,2019-07-27T18:29:05.000000,train
4.1759367,3.8690312,-1.0908289,-2.724293,-1.5658638,-2.524981,-2.100669,-2.2603536,-5.13951,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:29:05.000000,2019-07-27T18:29:15.000000,train
9.241876,8.01132,-0.8654883,-3.9057987,1.0023905,-2.953323,-4.51354,0.032842398,-12.673394,10.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:29:15.000000,2019-07-27T18:29:25.000000,train
7.1671567,6.14869,-1.4620168,-4.103763,1.4931545,-2.7294545,-3.9778507,0.40193486,-10.621071,10.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:29:25.000000,2019-07-27T18:29:35.000000,train
4.160431,4.1153765,-1.0443308,-0.86121356,-2.8310425,-3.1531153,-3.2186093,-3.5888748,-4.7896028,6.053208,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:20:26.000000,2019-07-27T18:20:32.053208,train
10.621559,9.97811,-0.96285385,1.7651238,-4.2728176,-3.7127314,-3.1901402,-4.949053,-12.19291,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:31:34.000000,2019-07-27T18:31:44.000000,train
6.5865135,6.130653,0.0438087,-3.0294147,-2.0537264,-3.4143534,-3.0977883,-3.3862808,-8.735271,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019-07-27T18:01:50.000000,2019-07-27T18:02:00.000000,train
12.929976,11.809299,7.471308,-4.29927,-1.9717367,-3.3062148,-3.585878,-2.6928866,-16.018663,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:02:00.000000,2019-07-27T18:02:10.000000,train
15.122135,13.784171,8.773389,-3.6527002,-0.13877377,-3.4457536,-4.3602724,-2.2813494,-19.172071,5.989854,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:02:10.000000,2019-07-27T18:02:15.989854,train
11.9827175,11.088702,8.315572,-2.6863852,-1.7835019,-2.6617236,-3.669555,-2.5089755,-14.111577,4.998042,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:02:25.000000,2019-07-27T18:02:29.998042,train
17.034018,15.442687,11.437082,-3.114342,-1.4042913,-2.9612746,-4.008586,-2.499973,-19.9724,6.080958,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:03:15.000000,2019-07-27T18:03:21.080958,train
14.760035,13.301177,6.3021574,-3.0390816,-2.5978673,-3.534937,-4.394325,-3.7236,-17.561646,4.053979,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:05:15.000000,2019-07-27T18:05:19.053979,train
6.0511737,6.0370145,3.2649622,-3.2468452,-2.0712678,-3.0984833,-3.7953982,-2.822862,-7.098486,9.052021,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:05:24.000000,2019-07-27T18:05:33.052021,train
13.637127,11.995595,5.579906,-2.7850199,-1.912901,-2.883608,-3.3805444,-3.1660304,-16.731209,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:05:52.000000,2019-07-27T18:06:02.000000,train
11.649172,10.599192,8.33459,-2.584915,-1.2831383,-2.4759934,-3.0650496,-2.1374955,-13.774781,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:06:02.000000,2019-07-27T18:06:12.000000,train
17.20414,15.186881,8.01973,-2.8052447,-1.8651867,-2.9976153,-3.5136914,-2.7093935,-20.95863,9.016458,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:06:12.000000,2019-07-27T18:06:21.016458,train
13.701978,12.640301,9.446068,-4.038361,-3.5190442,-3.2678614,-3.451217,-4.2817144,-16.322218,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:07:20.000000,2019-07-27T18:07:30.000000,train
9.694857,9.047413,5.880781,-3.5741625,-3.8274295,-3.2091773,-2.8607337,-4.60507,-11.518389,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:07:30.000000,2019-07-27T18:07:40.000000,train
17.092833,15.425069,9.975062,-3.5848596,-3.31642,-3.183984,-3.4371607,-4.027355,-20.348526,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:07:40.000000,2019-07-27T18:07:50.000000,train
7.2403626,6.5503235,4.3012624,-3.7931638,-3.0456915,-2.798954,-3.5508938,-3.816265,-8.725958,8.052417,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:09:32.000000,2019-07-27T18:09:40.052417,train
12.6363945,11.638549,7.573956,-2.7783694,-2.9960527,-3.0026364,-3.6450024,-3.8725193,-14.570908,5.081354,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:10:30.000000,2019-07-27T18:10:35.081354,train
14.197096,12.653167,8.7979,-2.6982543,-2.3210003,-2.5688663,-3.6641552,-2.9700913,-16.87711,4.998042,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:11:12.000000,2019-07-27T18:11:16.998042,train
6.484882,6.3364086,3.9576702,-3.5330362,-2.6407647,-3.1629505,-3.2669868,-3.398558,-7.7907705,7.025042,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:11:21.000000,2019-07-27T18:11:28.025042,train
13.046418,12.166339,8.463113,-3.7396774,-3.8013797,-3.615982,-3.6905036,-4.6968803,-15.504602,5.053583,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:11:40.000000,2019-07-27T18:11:45.053583,train
13.348608,12.245628,6.5369296,-4.2258887,-2.5022583,-3.5289001,-4.6685333,-3.389946,-16.178665,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:11:55.000000,2019-07-27T18:12:05.000000,train
16.338531,14.798763,10.306688,-4.9674916,-2.225787,-3.4451945,-5.1898384,-2.8740323,-19.812626,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:12:05.000000,2019-07-27T18:12:15.000000,train
18.452318,16.483404,10.609046,-4.161624,-1.2095877,-3.2678401,-4.7764125,-2.056305,-22.8802,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:12:15.000000,2019-07-27T18:12:25.000000,train
12.00296,11.276492,8.941591,-4.901999,0.07389316,-3.565124,-4.2948036,-0.8203678,-15.706269,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:12:25.000000,2019-07-27T18:12:35.000000,train
22.476501,20.249592,12.48547,-4.937737,0.034940213,-3.9814527,-5.432872,-0.97328234,-28.515234,5.065771,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:12:35.000000,2019-07-27T18:12:40.065771,train
12.916479,11.240325,4.5478096,-2.982363,-2.4376075,-3.0745077,-4.1113176,-3.2613573,-15.937337,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:13:45.000000,2019-07-27T18:13:55.000000,train
11.907228,10.665577,5.567866,-3.668967,-2.473727,-3.475286,-3.7949045,-3.3039775,-14.715829,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:13:55.000000,2019-07-27T18:14:05.000000,train
14.571868,13.039827,6.837872,-3.3868344,-3.0120285,-3.2824483,-3.8667018,-3.8094172,-17.652239,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:14:05.000000,2019-07-27T18:14:15.000000,train
4.663449,4.6452746,2.9188523,-2.7383604,-3.2232175,-3.001609,-3.097374,-4.0183783,-5.4672394,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:15:46.000000,2019-07-27T18:15:56.000000,train
-1.574338,-1.4923401,-2.5404305,-4.3741693,-5.088749,-3.8592632,-4.6029706,-5.5591035,1.6220164,9.024271,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:21:14.000000,2019-07-27T18:21:23.024271,train
5.80936,5.606135,3.3492556,-2.6475027,-3.6910167,-2.8239405,-2.419963,-4.451332,-6.6803265,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:25:15.000000,2019-07-27T18:25:25.000000,train
9.831795,8.770614,2.5743675,-2.880369,-3.583506,-3.1395283,-3.1857524,-4.423214,-11.886744,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:25:25.000000,2019-07-27T18:25:35.000000,train
12.390095,11.160336,6.3447156,-3.5849552,-3.044642,-2.9607687,-4.0514297,-3.7451906,-14.572187,7.072792,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:25:35.000000,2019-07-27T18:25:42.072792,train
9.682205,9.303502,5.534139,-3.2779105,-3.9253755,-3.4997125,-2.7740736,-4.7076607,-11.351986,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:27:40.000000,2019-07-27T18:27:50.000000,train
12.243411,11.068736,5.924463,-2.4956133,-4.78048,-3.1451705,-3.1843362,-5.5755877,-14.034126,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:29:45.000000,2019-07-27T18:29:55.000000,train
7.7201056,7.1114373,1.5523862,-2.6969588,4.237217,-2.9872308,-3.8836915,2.1716723,-13.401367,6.053188,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:30:33.000000,2019-07-27T18:30:39.053188,train
17.33151,15.208228,9.359804,-4.3600497,-4.622802,-3.5338993,-4.498012,-5.4887652,-20.601288,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:32:03.000000,2019-07-27T18:32:13.000000,train
16.332602,14.235196,7.072094,-4.102241,-3.8244138,-3.4657412,-2.6382604,-4.8094687,-20.142536,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:32:13.000000,2019-07-27T18:32:23.000000,train
11.301169,9.949226,5.887626,-4.464288,-3.449597,-3.4284196,-3.3167927,-4.4709454,-13.998607,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:33:05.000000,2019-07-27T18:33:15.000000,train
16.56875,14.448176,7.460173,-3.933286,-3.0227425,-3.481915,-3.643708,-3.9521532,-20.463512,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:33:15.000000,2019-07-27T18:33:25.000000,train
16.727863,14.596669,6.896925,-3.5130572,-3.6925156,-3.1601887,-3.0626044,-4.4882402,-20.26617,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:33:25.000000,2019-07-27T18:33:35.000000,train
10.764674,9.503338,3.6321473,-3.2232952,-5.042871,-2.8357096,-2.9179788,-5.9391346,-12.407118,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:38:19.000000,2019-07-27T18:38:29.000000,train
9.865302,8.83055,4.579538,-2.952409,-4.734923,-2.868,-3.168479,-5.551703,-11.207458,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:38:53.000000,2019-07-27T18:39:03.000000,train
13.553856,11.898367,5.6358247,-3.9711888,-5.8464217,-3.2167268,-2.9468448,-6.8107166,-15.774694,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:40:10.000000,2019-07-27T18:40:20.000000,train
12.564802,11.267218,6.3543954,-2.9229054,-5.1454163,-3.3033044,-2.3423262,-6.0392275,-14.746461,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:40:20.000000,2019-07-27T18:40:30.000000,train
12.712402,11.013912,6.080641,-4.564936,-3.2510078,-3.1234384,-4.7475224,-4.1043043,-15.366204,7.01725,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:40:30.000000,2019-07-27T18:40:37.017250,train
5.1377254,5.0065794,1.3603956,-2.2431674,-3.8655844,-2.8825204,1.1014748,-4.6854367,-6.4427724,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:43:34.000000,2019-07-27T18:43:44.000000,train
14.569425,13.457738,9.632374,-2.5784779,-3.501378,-3.1037755,-1.9817755,-4.1549363,-17.177767,6.104833,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:43:44.000000,2019-07-27T18:43:50.104833,train
11.359397,10.132353,7.16734,-3.1671345,-3.805951,-3.1061294,-2.7203574,-4.678341,-13.648294,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:46:15.000000,2019-07-27T18:46:25.000000,train
10.8154545,7.448921,2.9751291,-3.5297778,-2.8818784,-0.17282629,-4.110566,-3.5483115,-12.655184,8.104063,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:46:25.000000,2019-07-27T18:46:33.104063,train
12.033152,10.301687,5.047568,-3.2410486,-0.52011514,-2.1838772,-3.8935916,-1.1094356,-14.878087,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:48:32.000000,2019-07-27T18:48:42.000000,train
8.113106,7.353339,3.6045885,-2.3116987,-3.740661,-2.763554,-3.0404418,-4.497245,-9.360423,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:50:01.000000,2019-07-27T18:50:11.000000,train
9.456738,8.28409,3.4163494,-3.4454472,-4.266703,-3.2686975,-3.9264803,-5.2258644,-11.2573185,5.053583,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:51:06.000000,2019-07-27T18:51:11.053583,train
11.974655,10.385475,4.9131646,-3.4840567,-3.3953865,-3.1781783,-4.4120474,-4.3191805,-14.468978,8.052417,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:57:05.000000,2019-07-27T18:57:13.052417,train
9.721838,8.303041,2.3170724,-2.8949983,-3.6786947,-2.7527237,-3.4632592,-4.5949254,-11.765017,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T19:01:35.000000,2019-07-27T19:01:45.000000,train
9.253263,7.976666,1.9476262,-2.819609,-3.2550776,-2.7106972,-2.3033333,-4.1287775,-11.406578,5.99375,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T19:01:45.000000,2019-07-27T19:01:50.993750,train
10.153437,9.348195,6.142843,-2.524877,-3.157546,-2.920548,-2.7590313,-3.9079063,-12.097392,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T19:10:30.000000,2019-07-27T19:10:40.000000,train
10.975334,10.0736065,5.9869666,-3.3563344,-3.460797,-3.4818757,-3.7936642,-4.313475,-13.304734,8.024667,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T19:15:00.000000,2019-07-27T19:15:08.024667,train
7.025588,6.4717,3.3489304,-3.082753,-2.6656938,-2.8794832,-3.5072162,-3.4815333,-8.555639,6.053188,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-27T18:15:13.000000,2019-07-27T18:15:19.053188,train
